"word_id","french_word","english_word","chinese_gloss","false_friend_meanings","tem4_pdf_page","false_friend_pdf_page","unit","source_code","content_version","review_state"
"LEXI_BRIDGE_FF4-0275","grave","grave","严重的; 低沉的; 最严重的","坟墓; 严重的","209","93","JOUR 28","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0276","dépendre","depend","依赖; 隶属; 悬挂取下","依赖","215","59","JOUR 29","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0277","chanter","chant","唱歌; （鸟虫）鸣叫; 敲诈","吟唱","215","35","JOUR 29","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0278","folie","folly","疯狂; 荒唐事; 奢侈","愚行","216","83","JOUR 29","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0279","propre","proper","干净的; 自己的; 特有的; 合适的","适当的; 正确的","216","154","JOUR 29","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0280","fonder","found","奠定基础; 创办","建立; 发现","216","83","JOUR 29","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0281","opinion","opinion","意见; 舆论; 公众","意见","220","132","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0282","publicité","publicity","广告宣传; 广告","公众关注; 宣传","220","155","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0283","élaborer","elaborate","制定; 推敲","详细阐述","221","69","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0284","costume","costume","男西装; 正装","服装; 戏服","221","48","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0285","stationner","station","停车; 停留","驻扎; 站点","222","182","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0286","coin","coin","角落","硬币","223","39","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0287","licence","licence","许可; 自由; 学士学位; 钓鱼证","许可证; 执照","223","113","JOUR 30","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0288","crème","cream","加奶咖啡; 奶油","奶油","227","50","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0289","cousin","cousin","堂表亲; 蚊子","堂表亲","228","50","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0290","récipient","recipient","容器","接受者","228","160","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0291","heurter","hurt","碰撞; 撞击; 使震惊; 使难过","伤害","228","96","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0292","sortie","sortie","出口; 外出; 发作","突围出击","229","180","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0293","chasse","chase","狩猎; 射猎; 抽水马桶冲水","追赶","229","36","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0294","cap","cap","海角; 方向","帽子","230","31","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0295","somme","some","小睡; 总和","一些","230","179","JOUR 31","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0296","journal","journal","报纸; 日记; 航海日志; 电视新闻","期刊; 日志","234","108","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0297","nerveux","nervous","神经的; 紧张不安的; 易怒的; 强劲的","紧张的; 神经的","235","128","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0298","pitié","pity","怜悯; 同情; 仁慈","怜悯; 遗憾","237","145","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0299","presser","press","压; 催促","压; 新闻界","237","151","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0300","défendre","defend","保护; 禁止","保护; 辩护","237","56","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0301","respecter","respect","尊重; 遵守（协议/日程）","尊重","239","166","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0302","préserver","preserve","保护; 保存; 维护","保护; 腌制食品","239","151","JOUR 32","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0303","percevoir","perceive","感知; 征收; 收取入场费","察觉; 理解","241","141","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0304","désigner","design","指出; 指定; 命名","设计","242","61","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0305","liquide","liquid","液体; 现款","液体; 清偿力","242","114","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0306","local","local","建筑; 房间; 场所","当地的; 酒吧","243","115","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0307","fortune","fortune","命运; 机会; 财富; 临时凑成的物品","财富; 运气","243","85","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0308","note","note","正式通知; 笔记; 乐音; 成绩单; 账单","笔记; 便条; 音符","243","129","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0309","persuader","persuade","说服; 使确信","说服","243","142","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0310","introduire","introduce","引入; 介绍; 插入","介绍; 引入","244","106","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0311","rampe","ramp","坡道; 扶手; 栏杆; 舞台脚灯","坡道; 暴涨","245","158","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0312","reconnaître","recognize","认出; 承认; 确认","认出; 认可","245","161","JOUR 33","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0313","chat","chat","猫","聊天","249","36","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0314","faillir","fail","未做到; 失足; 差点","失败","249","78","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0315","reporter","report","带回; 推迟; 延期; 新闻报道; 告发","报道; 报告","249","165","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0316","fin","fin","结束; 鱼鳍; 目的","鳍; 金融","250","81","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0317","galerie","gallery","画廊; 汽车行李架; 剧场楼座","画廊; 走廊","250","88","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0318","réviser","revise","复习; 复审; 保养（汽车）","修改; 复习","251","168","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0319","général","general","将军; 一般的","将军; 一般的","251","89","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0320","inspirer","inspire","激发; 吸入","激发","252","104","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0321","union","union","联合; 协会","联合; 工会","253","195","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0322","intérieur","interior","内部; 家庭生活; 内政部","内部; 室内","253","105","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0323","saisir","seize","抓住; 理解; 提交","抓住","253","172","JOUR 34","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0324","physique","physics","物理学","物理学","255","143","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0325","joli","jolly","漂亮的; 可爱的; 非常","快乐的; 愉快的","255","108","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0326","signifier","signify","表示; 意味着; 正式送达","表示; 意味着","256","177","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0327","don","don","赠礼; 天赋; 大学教授称谓","先生","256","66","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0328","instruire","instruct","教育; 告知; 法律调查","指导; 教育","256","105","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0329","révolter","revolt","反抗; 激怒; 冒犯","反抗","257","168","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0330","ressentir","resent","深切感到","怨恨","258","166","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0331","vue","view","视野; 视力; 观点","景色; 看法","258","201","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0332","usuel","usual","参考工具书","通常的","260","196","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0333","douter","doubt","怀疑; 认为","怀疑","260","67","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0334","singe","singe","猴子; 模仿者; 老板; 咸牛肉罐头","烧焦一点","260","177","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0335","infirme","infirm","残疾的; 行动不便的; 病人","年老体弱的","260","103","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0336","composer","compose","创作; 参加考试; 拨号; 妥协","创作; 组成","260","42","JOUR 35","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0337","interpréter","interpret","解释; 理解; 演出; 演奏; 表演","解释; 理解","262","106","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0338","grippe","grip","流感; 厌恶","抓握","262","93","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0339","quitter","quit","离开","离开; 停止","262","156","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0340","cheminée","chimney","烟囱; 漏斗; 壁炉; 壁炉架","烟囱","262","36","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0341","doubler","double","加倍; 留级; 给衣物衬里; 为电影配音; 超车","加倍","263","66","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0342","crise","crisis","危机; 短缺; 发作","危机","263","51","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0343","inférieur","inferior","下方的; 较低的; 低年级的","较差的","263","103","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0344","enregistrer","register","登记; 录制","登记","264","72","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0345","tension","tension","紧张; 血压","紧张; 张力","264","188","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0346","fou","fool","疯子; 象棋象; 宫廷小丑","傻瓜","266","85","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0347","large","large","宽的; 宽阔的; 宽厚的; 慷慨的","大的","266","111","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0348","hasard","hazard","偶然; 机会; 运气","危险; 风险","267","95","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0349","site","site","地点; 美景; 场址; 建筑工地","地点; 网站","267","177","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0350","traîner","train","拖; 拉; 磨蹭; 拖沓","训练","268","191","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0351","inciter","incite","煽动; 鼓励; 诱惑","煽动","268","100","JOUR 36","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0352","pousser","push","推; 生长; 发出（哭喊）","推; 按压","270","150","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0353","standard","standard","旗帜; 标准（niveau）","标准","270","181","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0354","instant","instant","紧急的; 急迫的","瞬间的","270","104","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0355","relation","relation","关系; 叙述; 熟人; 联系; 铁路/道路班次","关系; 亲属","271","163","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0356","posséder","possess","拥有; 精通","拥有; 控制","271","149","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0357","rivière","river","河流; 障碍赛水障; 开放式缝线; 钻石项链","河流","271","169","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0358","vapeur","vapor","蒸汽; 水汽","蒸汽","271","197","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0359","particulier","particular","私人; 个人; 具体细节","特定的; 细节","272","137","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0360","marché","market","市场; 交易; 便宜货","市场","272","119","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0361","projeter","project","投射; 放映; 计划","项目; 预测","274","153","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0362","scandale","scandal","丑闻; 令人震惊之事","丑闻","275","173","JOUR 37","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0363","draguer","drag","疏浚; 拖曳水面; 搭讪","拖; 拉","279","67","JOUR 38","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0364","pratiquer","practise","从事（宗教、医学）; 玩（体育）; 做手术; 建造","练习; 实行","279","150","JOUR 38","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0365","commissaire","commissioner","专员; 警察督察; 审计员; 船上事务长","委员","281","40","JOUR 38","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0366","supplier","supply","恳求; 请求","供应","284","184","JOUR 39","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0367","humeur","humour","心情; 情绪; 脾气","幽默","284","96","JOUR 39","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0368","relief","relief","浮雕; 地形起伏; 突出; 剩饭; 救济","救济; 缓解","286","163","JOUR 39","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0369","record","record","（体育）纪录","记录; 唱片","288","161","JOUR 39","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0370","rapport","report","报告; 账目; 收益; 关系; 比例","报告; 报道","289","158","JOUR 39","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0371","recommander","recommend","推荐; 挂号（信件）","推荐","292","161","JOUR 40","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0372","solliciter","solicit","请求; 恳求; 申请; 争取","招揽; 请求","292","179","JOUR 40","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0373","office","office","职务; 机构; 教会礼拜; 斡旋","办公室; 职务","295","131","JOUR 40","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0374","sauce","sauce","调味汁; 肉汁; 黑色蜡笔; 打骂","酱汁","297","173","JOUR 40","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0375","trousse","truss","捆; 工具包; 医疗包","支架; 束缚","297","194","JOUR 40","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0376","gaz","gas","燃气; 气泡感","燃气; 汽油","299","89","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0377","partie","party","部分; 一局比赛; 当事人; 狩猎队; 集合; 政治党派","聚会; 政党","299","138","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0378","formule","formula","公式; 表格; 惯用语; 成套方案","公式","300","85","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0379","coffre","coffer","箱子; 胸柜; 汽车后备箱; 保险柜","钱箱","301","39","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0380","contact","contact","联系; 开关; 点火装置","联系","303","46","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0381","remarquer","remark","注意到; 察觉","评论; 言论","303","163","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0382","pur","pure","纯的; 纯粹的; 强硬的","纯的","303","155","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0383","passer","pass","经过; 参加考试; 通过考试; 升职; 忽略; 越过","经过; 通过","303","138","JOUR 41","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0384","code","code","法典; 公路法规; 灯光信号","密码","307","39","JOUR 42","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0385","mine","mine","矿井; 面容; 空气; 铅笔芯","我的; 矿井","312","123","JOUR 42","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0386","doter","dote","给嫁妆; 提供","溺爱","312","66","JOUR 42","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0387","ravi","ravished","欣喜的; 高兴的","欣喜的; 被掳走的","317","159","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0388","inutile","useless","无用的; 徒劳的; 无意义的","无用的","317","107","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0389","exact","exact","准时的; 正确的","精确的","317","75","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0390","fameux","famous","著名的; 极好的; 真正的","著名的","318","78","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0391","dresser","dress","竖立; 制定; 训练; 起身","穿衣","318","67","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0392","marquer","mark","标记; 给人深刻印象","标记; 分数","319","120","JOUR 43","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0393","sauver","save","救; 逃跑; 沸腾溢出","保存; 节省","321","173","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0394","secteur","sector","区域; 行业; 市电","扇区; 部门","321","175","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0395","solde","sold","余额; 清仓存货; 军饷","已售的","322","179","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0396","poser","pose","摆姿势; 放置; 提出问题; 安装","摆姿势; 姿态","322","149","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0397","ornement","ornament","装饰; 美化; 装饰品","装饰品","323","133","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0398","revenu","revenue","收入","收入","324","167","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0399","fasciner","fascinate","催眠般迷住; 吸引; 迷住","使着迷","324","79","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0400","envie","envy","欲望; 愿望; 想要","嫉妒","325","73","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0401","placard","placard","壁橱; 海报; 报纸插页广告","布告; 海报","325","145","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0402","exposer","expose","陈列; 展示; 揭示","暴露","326","77","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0403","quai","quay","码头; 河岸; 站台","码头","326","156","JOUR 44","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0404","impressionnant","impressive","给人深刻印象的; 令人不安的; 令人震撼的","令人印象深刻的","329","99","JOUR 45","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0405","syndicat","syndicate","工会; 行业协会; 旅游局","辛迪加; 财团","331","186","JOUR 45","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0406","chagrin","chagrin","悲伤; 鲨鱼皮","懊恼","332","34","JOUR 45","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0407","terme","term","术语; 期限; 界限; 季度","术语; 学期","335","188","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0408","condamner","condemn","谴责; 封死（门窗）","谴责","335","42","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0409","exploit","exploit","功绩; 诉状; 传票","功绩; 利用","336","77","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0410","quart","quart","四分之一; 一刻钟; 半升瓶; （船）值班; 军用水杯","夸脱","336","156","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0411","restaurer","restore","修复; 使恢复精力（食物）","修复; 恢复","337","166","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
"LEXI_BRIDGE_FF4-0412","engager","engage","雇用; 典当; 约束; 入伍; 驶入","订婚; 从事","337","72","JOUR 46","LEXI_BRIDGE_FF4","FF4_V1","AUTO_SOURCE_VERIFIED"
