"english_word","french_word","chinese_gloss","lexical_pair_type","semantic_overlap_score","false_friend_risk","default_context_support","difficulty_level","notes","source","source_code","content_version","word_id","active","tags","knowledge_status","embedding_status"
"commit","commettre","犯（罪）; 任命; 使入狱; 使陷入风险","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0215","true","false-friend|tem4|lexi-bridge","ready","pending"
"concrete","concret","具体的; 现实的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0216","true","false-friend|tem4|lexi-bridge","ready","pending"
"isolate","isoler","隔离; 绝缘","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0217","true","false-friend|tem4|lexi-bridge","ready","pending"
"theory","théorie","理论; 队列; 行列","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0218","true","false-friend|tem4|lexi-bridge","ready","pending"
"mince","mince","瘦的; 细的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0219","true","false-friend|tem4|lexi-bridge","ready","pending"
"retreat","retraite","军事撤退; 军用纹身; 静修地; 退休; 养老金","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0220","true","false-friend|tem4|lexi-bridge","ready","pending"
"theme","thème","主题; 散文作文","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0221","true","false-friend|tem4|lexi-bridge","ready","pending"
"honest","honnête","诚实的; 有礼的; 得体的; 正派的; 公平的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0222","true","false-friend|tem4|lexi-bridge","ready","pending"
"combine","combiner","结合; 设法; 耍手段","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0223","true","false-friend|tem4|lexi-bridge","ready","pending"
"conference","conférence","会议; 新闻发布会; 讲座","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0224","true","false-friend|tem4|lexi-bridge","ready","pending"
"element","élément","要素; 线索; 家具组件; 人","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0225","true","false-friend|tem4|lexi-bridge","ready","pending"
"disappear","disparaître","消失; 去世","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0226","true","false-friend|tem4|lexi-bridge","ready","pending"
"unique","unique","唯一的; 独生的; 单向的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0227","true","false-friend|tem4|lexi-bridge","ready","pending"
"garage","garage","车库; 公交车场; 飞机库; 铁路支线","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0228","true","false-friend|tem4|lexi-bridge","ready","pending"
"deliver","délivrer","释放; 分娩; 交付; 签发","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0229","true","false-friend|tem4|lexi-bridge","ready","pending"
"regular","régulier","规则的; 公平的; 正直的; 笔直的; 现役的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0230","true","false-friend|tem4|lexi-bridge","ready","pending"
"cord","corde","绳子; 乐器弦; 网球拍弦; 声带","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0231","true","false-friend|tem4|lexi-bridge","ready","pending"
"point","point","点; 句点; 针脚; 侧腹痛; 牛排熟度","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0232","true","false-friend|tem4|lexi-bridge","ready","pending"
"convene","convenir","适合; 合宜; 同意","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0233","true","false-friend|tem4|lexi-bridge","ready","pending"
"rail","rail","铁轨; 轨道; 交通运输","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0234","true","false-friend|tem4|lexi-bridge","ready","pending"
"pair","pair","同等的人; 同等的; 偶数","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0235","true","false-friend|tem4|lexi-bridge","ready","pending"
"voluntary","volontaire","自愿的; 意志坚定的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0236","true","false-friend|tem4|lexi-bridge","ready","pending"
"occasion","occasion","机会; 场合; 便宜货; 二手","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0237","true","false-friend|tem4|lexi-bridge","ready","pending"
"retain","retenir","留住; 扣留; 克制; 预订; 雇用","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0238","true","false-friend|tem4|lexi-bridge","ready","pending"
"retrace","retracer","重新描画; 重述; 回忆","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0239","true","false-friend|tem4|lexi-bridge","ready","pending"
"perfect","perfectionner","改进; 完善","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0240","true","false-friend|tem4|lexi-bridge","ready","pending"
"launch","lancer","投掷; 发射; 推出; 发动","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0241","true","false-friend|tem4|lexi-bridge","ready","pending"
"cycle","cycle","周期; 自行车（正式）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0242","true","false-friend|tem4|lexi-bridge","ready","pending"
"rumour","rumeur","谣言; 低沉噪声","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0243","true","false-friend|tem4|lexi-bridge","ready","pending"
"race","race","品种; 血统","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0244","true","false-friend|tem4|lexi-bridge","ready","pending"
"revenge","revanche","复仇; 扳回一局; 补偿","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0245","true","false-friend|tem4|lexi-bridge","ready","pending"
"precious","précieux","珍贵的; 宝贵的; 无价的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0246","true","false-friend|tem4|lexi-bridge","ready","pending"
"casserole","casserole","深平底锅","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0247","true","false-friend|tem4|lexi-bridge","ready","pending"
"instance","instance","坚持; 法律程序; 权威; 情况","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0248","true","false-friend|tem4|lexi-bridge","ready","pending"
"gourmand","gourmand","贪吃的人; 卷须; 吸盘","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0249","true","false-friend|tem4|lexi-bridge","ready","pending"
"dominate","dominer","支配; 俯瞰; 占优势","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0250","true","false-friend|tem4|lexi-bridge","ready","pending"
"hexagon","hexagone","六边形; 法国本土","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0251","true","false-friend|tem4|lexi-bridge","ready","pending"
"eventual","éventuel","可能的; 潜在的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0252","true","false-friend|tem4|lexi-bridge","ready","pending"
"rest","rester","停留; 保持","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0253","true","false-friend|tem4|lexi-bridge","ready","pending"
"force","forcer","强迫; 迫使","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0254","true","false-friend|tem4|lexi-bridge","ready","pending"
"dragon","dragon","龙; 骑兵","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0255","true","false-friend|tem4|lexi-bridge","ready","pending"
"violate","violer","违反; 强奸; 非法侵入","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0256","true","false-friend|tem4|lexi-bridge","ready","pending"
"interrogate","interroger","提问; 考试; 讯问","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0257","true","false-friend|tem4|lexi-bridge","ready","pending"
"impose","imposer","强加; 强迫; 激发敬意; 征税; 使自己被接受","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0258","true","false-friend|tem4|lexi-bridge","ready","pending"
"turn","tourner","转动; 拍摄; 表演","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0259","true","false-friend|tem4|lexi-bridge","ready","pending"
"shock","choc","碰撞; 敲击; 轻响; 特价","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0260","true","false-friend|tem4|lexi-bridge","ready","pending"
"founder","fondre","融化; 猛扑","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0261","true","false-friend|tem4|lexi-bridge","ready","pending"
"quarter","quartier","四分之一; 街区; 总部; 身体部位; 仁慈","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0262","true","false-friend|tem4|lexi-bridge","ready","pending"
"fort","fort","堡垒; 强项; 严冬; 强壮的人","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0263","true","false-friend|tem4|lexi-bridge","ready","pending"
"somber","sombre","昏暗的; 忧郁的; 愚蠢透顶的（口语）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0264","true","false-friend|tem4|lexi-bridge","ready","pending"
"comment","commenter","评论; 解说","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0265","true","false-friend|tem4|lexi-bridge","ready","pending"
"or","or","然而; 于是","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0266","true","false-friend|tem4|lexi-bridge","ready","pending"
"pardon","pardonner","宽恕; 原谅; 致命","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0267","true","false-friend|tem4|lexi-bridge","ready","pending"
"fresh","frais","新鲜的; 凉爽的; 清脆的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0268","true","false-friend|tem4|lexi-bridge","ready","pending"
"review","revue","检阅; 杂志; 歌舞剧","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0269","true","false-friend|tem4|lexi-bridge","ready","pending"
"suppress","supprimer","删除; 取消; 剥夺; 杀掉（口语）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0270","true","false-friend|tem4|lexi-bridge","ready","pending"
"habit","habit","外套; 礼服; 骑装; 僧袍","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0271","true","false-friend|tem4|lexi-bridge","ready","pending"
"represent","représenter","代表; 表演（戏剧）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0272","true","false-friend|tem4|lexi-bridge","ready","pending"
"encore","encore","仍然; 再次","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0273","true","false-friend|tem4|lexi-bridge","ready","pending"
"sympathy","sympathie","好感; 投缘; 温情","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0274","true","false-friend|tem4|lexi-bridge","ready","pending"
"grave","grave","严重的; 低沉的; 最严重的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0275","true","false-friend|tem4|lexi-bridge","ready","pending"
"depend","dépendre","依赖; 隶属; 悬挂取下","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0276","true","false-friend|tem4|lexi-bridge","ready","pending"
"chant","chanter","唱歌; （鸟虫）鸣叫; 敲诈","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0277","true","false-friend|tem4|lexi-bridge","ready","pending"
"folly","folie","疯狂; 荒唐事; 奢侈","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0278","true","false-friend|tem4|lexi-bridge","ready","pending"
"proper","propre","干净的; 自己的; 特有的; 合适的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0279","true","false-friend|tem4|lexi-bridge","ready","pending"
"found","fonder","奠定基础; 创办","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0280","true","false-friend|tem4|lexi-bridge","ready","pending"
"opinion","opinion","意见; 舆论; 公众","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0281","true","false-friend|tem4|lexi-bridge","ready","pending"
"publicity","publicité","广告宣传; 广告","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0282","true","false-friend|tem4|lexi-bridge","ready","pending"
"elaborate","élaborer","制定; 推敲","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0283","true","false-friend|tem4|lexi-bridge","ready","pending"
"costume","costume","男西装; 正装","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0284","true","false-friend|tem4|lexi-bridge","ready","pending"
"station","stationner","停车; 停留","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0285","true","false-friend|tem4|lexi-bridge","ready","pending"
"coin","coin","角落","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0286","true","false-friend|tem4|lexi-bridge","ready","pending"
"licence","licence","许可; 自由; 学士学位; 钓鱼证","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0287","true","false-friend|tem4|lexi-bridge","ready","pending"
"cream","crème","加奶咖啡; 奶油","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0288","true","false-friend|tem4|lexi-bridge","ready","pending"
"cousin","cousin","堂表亲; 蚊子","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0289","true","false-friend|tem4|lexi-bridge","ready","pending"
"recipient","récipient","容器","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0290","true","false-friend|tem4|lexi-bridge","ready","pending"
"hurt","heurter","碰撞; 撞击; 使震惊; 使难过","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0291","true","false-friend|tem4|lexi-bridge","ready","pending"
"sortie","sortie","出口; 外出; 发作","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0292","true","false-friend|tem4|lexi-bridge","ready","pending"
"chase","chasse","狩猎; 射猎; 抽水马桶冲水","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0293","true","false-friend|tem4|lexi-bridge","ready","pending"
"cap","cap","海角; 方向","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0294","true","false-friend|tem4|lexi-bridge","ready","pending"
"some","somme","小睡; 总和","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0295","true","false-friend|tem4|lexi-bridge","ready","pending"
"journal","journal","报纸; 日记; 航海日志; 电视新闻","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0296","true","false-friend|tem4|lexi-bridge","ready","pending"
"nervous","nerveux","神经的; 紧张不安的; 易怒的; 强劲的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0297","true","false-friend|tem4|lexi-bridge","ready","pending"
"pity","pitié","怜悯; 同情; 仁慈","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0298","true","false-friend|tem4|lexi-bridge","ready","pending"
"press","presser","压; 催促","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0299","true","false-friend|tem4|lexi-bridge","ready","pending"
"defend","défendre","保护; 禁止","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0300","true","false-friend|tem4|lexi-bridge","ready","pending"
"respect","respecter","尊重; 遵守（协议/日程）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0301","true","false-friend|tem4|lexi-bridge","ready","pending"
"preserve","préserver","保护; 保存; 维护","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0302","true","false-friend|tem4|lexi-bridge","ready","pending"
"perceive","percevoir","感知; 征收; 收取入场费","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0303","true","false-friend|tem4|lexi-bridge","ready","pending"
"design","désigner","指出; 指定; 命名","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0304","true","false-friend|tem4|lexi-bridge","ready","pending"
"liquid","liquide","液体; 现款","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0305","true","false-friend|tem4|lexi-bridge","ready","pending"
"local","local","建筑; 房间; 场所","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0306","true","false-friend|tem4|lexi-bridge","ready","pending"
"fortune","fortune","命运; 机会; 财富; 临时凑成的物品","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0307","true","false-friend|tem4|lexi-bridge","ready","pending"
"note","note","正式通知; 笔记; 乐音; 成绩单; 账单","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0308","true","false-friend|tem4|lexi-bridge","ready","pending"
"persuade","persuader","说服; 使确信","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0309","true","false-friend|tem4|lexi-bridge","ready","pending"
"introduce","introduire","引入; 介绍; 插入","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0310","true","false-friend|tem4|lexi-bridge","ready","pending"
"ramp","rampe","坡道; 扶手; 栏杆; 舞台脚灯","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0311","true","false-friend|tem4|lexi-bridge","ready","pending"
"recognize","reconnaître","认出; 承认; 确认","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0312","true","false-friend|tem4|lexi-bridge","ready","pending"
"chat","chat","猫","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0313","true","false-friend|tem4|lexi-bridge","ready","pending"
"fail","faillir","未做到; 失足; 差点","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0314","true","false-friend|tem4|lexi-bridge","ready","pending"
"report","reporter","带回; 推迟; 延期; 新闻报道; 告发","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0315","true","false-friend|tem4|lexi-bridge","ready","pending"
"fin","fin","结束; 鱼鳍; 目的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0316","true","false-friend|tem4|lexi-bridge","ready","pending"
"gallery","galerie","画廊; 汽车行李架; 剧场楼座","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0317","true","false-friend|tem4|lexi-bridge","ready","pending"
"revise","réviser","复习; 复审; 保养（汽车）","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0318","true","false-friend|tem4|lexi-bridge","ready","pending"
"general","général","将军; 一般的","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0319","true","false-friend|tem4|lexi-bridge","ready","pending"
"inspire","inspirer","激发; 吸入","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0320","true","false-friend|tem4|lexi-bridge","ready","pending"
"union","union","联合; 协会","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0321","true","false-friend|tem4|lexi-bridge","ready","pending"
"interior","intérieur","内部; 家庭生活; 内政部","false_friend","0.20","0.90","high","4","Two visual source records","Kirk-Greene and TEM4","LEXI_BRIDGE_FF4","FF4_V1","LEXI_BRIDGE_FF4-0322","true","false-friend|tem4|lexi-bridge","ready","pending"
